order_id,order_date,ship_date,ship_mode,customer_id,location_id,shipping_cost,order_priority
IN-2013-18707,2013-09-18,2013-09-24,Standard Class,JF-15190,1113,68.75,Medium
IN-2013-18805,2013-10-24,2013-10-24,Same Day,EH-14125,516,208.56,High
IN-2013-18973,2013-10-24,2013-10-27,First Class,GT-14635,1220,74.98,High
IN-2013-18980,2013-08-16,2013-08-23,Standard Class,SM-20905,86,75.17,Low
IN-2013-19008,2013-11-12,2013-12-16,Standard Class,HA-14905,57,134.06,Medium
IN-2013-19071,2013-11-05,2013-05-14,First Class,DL-13330,985,26.48,Medium
IN-2013-19176,2013-11-06,2013-06-17,Standard Class,MS-17980,625,211.32999999999998,Medium
IN-2013-19267,2013-11-22,2013-11-25,First Class,RD-19480,6,177.07,High
IN-2013-19316,2013-08-23,2013-08-27,Standard Class,AC-10420,119,5.54,Medium
IN-2013-19337,2013-12-06,2013-06-16,Standard Class,BW-11200,176,7.0200000000000005,Medium
IN-2013-19400,2013-08-29,2013-02-09,Standard Class,DP-13390,281,16.82,Medium
IN-2013-19428,2013-08-15,2013-08-19,Standard Class,BT-11305,266,22.36,Medium
IN-2013-19484,2013-05-30,2013-03-06,Standard Class,EA-14035,252,24.63,Medium
IN-2013-19568,2013-11-28,2013-02-12,Standard Class,JK-16120,1480,104.17999999999999,Medium
IN-2013-19582,2013-02-14,2013-02-14,Same Day,AF-10885,87,195.20999999999998,Medium
IN-2013-19624,2013-08-06,2013-10-06,First Class,NF-18595,252,37.75,High
IN-2013-19645,2013-11-11,2013-11-16,Standard Class,BN-11515,891,38.56,Medium
IN-2013-19736,2013-08-15,2013-08-17,Second Class,SZ-20035,685,20.02,Medium
IN-2013-19869,2013-04-12,2013-09-12,Standard Class,PV-18985,86,20.53,High
IN-2013-20107,2013-04-18,2013-04-23,Standard Class,FG-14260,317,35.54,Medium
IN-2013-20177,2013-04-05,2013-06-05,First Class,RW-19690,305,544.5799999999999,High
IN-2013-20303,2013-09-10,2013-10-16,Standard Class,KC-16540,55,296.15,Medium
IN-2013-20450,2013-05-27,2013-01-06,Standard Class,TM-21490,551,60.16,Medium
IN-2013-20548,2013-09-10,2013-10-13,Standard Class,TG-21640,2796,9.02,Medium
IN-2013-20618,2013-01-02,2013-05-02,Standard Class,RA-19945,93,10.82,Medium
IN-2013-20723,2013-01-31,2013-04-02,Standard Class,BN-11470,572,4.08,Medium
IN-2013-20744,2013-01-26,2013-01-26,Same Day,AS-10135,220,52.62,Critical
IN-2013-20912,2013-01-08,2013-07-08,Standard Class,SV-20785,3367,8.41,Medium
IN-2013-20933,2013-10-15,2013-10-17,Second Class,NL-18310,655,91.33,High
IN-2013-20940,2013-05-09,2013-09-09,Standard Class,KD-16270,159,75.14999999999999,Medium
IN-2013-20982,2013-03-16,2013-03-18,First Class,PF-19225,159,61.86,High
IN-2013-21003,2013-10-17,2013-10-19,Second Class,SS-20140,879,193.7,Medium
IN-2013-21024,2013-06-02,2013-11-02,Standard Class,SC-20020,1440,6.02,Medium
IN-2013-21038,2013-02-07,2013-05-07,First Class,RK-19300,1763,70.93,Critical
IN-2013-21052,2013-11-11,2013-11-15,Standard Class,HH-15010,970,8.35,Medium
IN-2013-21080,2013-01-22,2013-01-26,Standard Class,CY-12745,266,10.65,Medium
IN-2013-21192,2013-08-30,2013-05-09,Standard Class,LH-16900,2557,16.84,Medium
IN-2013-21381,2013-05-17,2013-05-22,Standard Class,DB-13555,162,17.97,Medium
IN-2013-21479,2013-03-03,2013-08-03,Standard Class,RC-19825,421,20.92,Medium
IN-2013-21535,2013-11-26,2013-02-12,Standard Class,LS-17230,1862,28.92,Medium
IN-2013-22046,2013-09-09,2013-09-09,Same Day,GA-14725,1797,8.59,Critical
IN-2013-22095,2013-12-19,2013-12-24,Standard Class,JG-15115,1664,7.75,Medium
IN-2013-22102,2013-09-13,2013-09-13,Same Day,AH-10195,1569,12.35,High
IN-2013-22109,2013-04-03,2013-08-03,Standard Class,DW-13195,34,118.48,High
IN-2013-22179,2013-05-23,2013-05-26,First Class,SP-20620,827,72.12,Critical
IN-2013-22298,2013-11-24,2013-11-28,Standard Class,EB-14170,2776,40.660000000000004,Medium
IN-2013-22333,2013-08-28,2013-04-09,Standard Class,SH-20635,1149,168.55,Low
IN-2013-22354,2013-11-02,2013-02-16,Standard Class,DW-13480,252,18.43,High
IN-2013-22389,2013-12-13,2013-12-16,First Class,EM-14140,564,24.26,High
IN-2013-22417,2013-05-15,2013-05-17,Second Class,AF-10885,460,13.78,Critical
IN-2013-22438,2013-04-24,2013-04-26,Second Class,TC-21475,304,107.63,Critical
IN-2013-22571,2013-10-30,2013-04-11,Standard Class,NC-18415,2971,13.350000000000001,Medium
IN-2013-22578,2013-10-29,2013-10-31,First Class,AB-10015,71,183.85,Medium
IN-2013-22648,2013-05-14,2013-05-20,Standard Class,SF-20065,1482,6.77,Medium
IN-2013-22746,2013-08-14,2013-08-16,Second Class,GH-14410,1007,25.66,Medium
IN-2013-22760,2013-06-14,2013-06-18,Standard Class,VT-21700,1417,252.70000000000002,Medium
IN-2013-22795,2013-12-25,2013-12-29,Standard Class,JC-15340,235,22.919999999999998,Medium
IN-2013-22823,2013-02-08,2013-06-08,Standard Class,KW-16435,211,36.3,Medium
IN-2013-22879,2013-09-11,2013-09-11,Same Day,SW-20275,3281,10.24,High
IN-2013-22886,2013-11-19,2013-11-25,Standard Class,BB-10990,1357,57.66,Medium
IN-2013-22956,2013-09-27,2013-09-28,First Class,BK-11260,998,165.14,High
IN-2013-23005,2013-04-10,2013-08-10,Standard Class,PO-19180,148,18.58,High
IN-2013-23019,2013-11-01,2013-01-17,Standard Class,ML-17755,71,26.9,Medium
IN-2013-23040,2013-05-08,2013-06-08,First Class,ML-18040,235,37.3,High
IN-2013-23873,2013-02-05,2013-02-05,Same Day,JO-15280,349,9.22,Critical
IN-2013-23908,2013-09-13,2013-09-19,Standard Class,KS-16300,57,7.89,Medium
IN-2013-24202,2013-09-25,2013-09-30,Standard Class,NB-18655,81,4.76,Medium
IN-2013-24258,2013-10-25,2013-10-29,Standard Class,LM-17065,421,6.61,High
IN-2013-24300,2013-10-18,2013-10-25,Standard Class,VG-21790,54,8.47,Medium
IN-2013-24342,2013-05-23,2013-05-29,Standard Class,RA-19915,1646,2.04,Medium
IN-2013-24552,2013-02-08,2013-06-08,Standard Class,KC-16255,513,13.19,Medium
IN-2013-24762,2013-07-05,2013-12-05,Second Class,AB-10255,34,57.53,Medium
IN-2013-24790,2013-06-26,2013-06-30,Standard Class,AS-10630,6,44.67,High
IN-2013-25000,2013-04-12,2013-10-12,Standard Class,SP-20920,119,29.44,Medium
IN-2013-25042,2013-12-08,2013-08-18,Standard Class,SC-20695,372,67.59,Medium
IN-2013-25112,2013-07-13,2013-07-15,First Class,Co-12640,985,196.09,High
IN-2013-25245,2013-04-17,2013-04-22,Standard Class,JH-15985,86,102.13,Medium
IN-2013-25448,2013-03-23,2013-03-27,Standard Class,AO-10810,71,37.24,High
IN-2013-25532,2013-12-03,2013-12-03,Same Day,CC-12370,824,210.98,High
IN-2013-25539,2013-12-13,2013-12-17,Standard Class,PO-19180,66,125.3,High
IN-2013-25560,2013-07-25,2013-07-28,First Class,GH-14425,373,294.69,Medium
IN-2013-25574,2013-12-09,2013-09-15,First Class,SM-20905,732,184.8,Medium
IN-2013-25651,2013-09-16,2013-09-18,Second Class,LE-16810,186,35.98,Critical
IN-2013-25686,2013-08-28,2013-01-09,Standard Class,ML-17410,34,17.81,Medium
IN-2013-25763,2013-08-21,2013-08-27,Standard Class,TB-21055,572,77.88,Medium
IN-2013-25798,2013-08-26,2013-08-30,Second Class,BW-11110,159,39.760000000000005,High
IN-2013-25805,2013-09-30,2013-05-10,Standard Class,HF-14995,2621,10.07,Medium
IN-2013-25861,2013-02-26,2013-02-03,Standard Class,JH-15910,6,5.12,Medium
IN-2013-25924,2013-05-24,2013-05-30,Standard Class,MP-17965,109,28.0,Medium
IN-2013-26029,2013-12-20,2013-12-20,Same Day,KH-16510,827,46.68,Medium
IN-2013-26148,2013-09-30,2013-09-30,Same Day,VM-21685,783,175.48,High
IN-2013-26442,2013-06-27,2013-03-07,Standard Class,AS-10630,1343,4.93,Medium
IN-2013-26519,2013-03-30,2013-01-04,First Class,DR-12940,6,321.7,Medium
IN-2013-26540,2013-02-09,2013-05-09,First Class,DJ-13510,304,6.04,Critical
IN-2013-26617,2013-09-18,2013-09-25,Standard Class,EP-13915,1703,29.560000000000002,Low
IN-2013-26659,2013-07-08,2013-08-14,Standard Class,AB-10600,248,302.82,Low
IN-2013-26743,2013-02-08,2013-04-08,Second Class,MG-18205,655,190.57,High
IN-2013-26750,2013-11-10,2013-10-14,Second Class,MC-17635,2885,20.56,Critical
IN-2013-26785,2013-08-16,2013-08-18,First Class,RA-19885,117,14.68,High
IN-2013-26799,2013-09-21,2013-09-25,Standard Class,NC-18625,3,12.34,Medium
IN-2013-26911,2013-08-11,2013-12-11,Standard Class,AS-10135,421,6.09,Medium
IN-2013-27156,2013-09-19,2013-09-24,Standard Class,VW-21775,1776,79.55,Medium
IN-2013-27226,2013-09-27,2013-09-30,Second Class,MS-17830,93,5.529999999999999,Medium
IN-2013-27247,2013-11-09,2013-09-16,Standard Class,LB-16795,686,293.06,Medium
IN-2013-27296,2013-04-06,2013-08-06,Standard Class,MG-18205,93,5.37,High
IN-2013-27492,2013-10-23,2013-10-28,Standard Class,BE-11335,1919,4.67,Medium
IN-2013-27541,2013-07-06,2013-08-06,First Class,ND-18460,86,33.65,Critical
IN-2013-27639,2013-04-04,2013-10-04,Standard Class,GZ-14545,759,59.74,Medium
IN-2013-27695,2013-01-18,2013-01-20,First Class,CS-11845,12,103.02,High
IN-2013-27737,2013-10-04,2013-04-16,Standard Class,SC-20020,6,7.65,Medium
IN-2013-27772,2013-10-14,2013-10-19,Standard Class,AP-10720,317,24.51,Medium
IN-2013-27828,2013-08-26,2013-08-30,Standard Class,VT-21700,546,163.47,Medium
IN-2013-28094,2013-06-18,2013-06-22,Standard Class,AC-10615,827,3.8899999999999997,Medium
IN-2013-28150,2013-12-10,2013-10-17,Standard Class,BS-11800,81,4.22,High
IN-2013-28164,2013-01-04,2013-06-04,Standard Class,DW-13195,551,1.04,Medium
IN-2013-28199,2013-11-09,2013-09-18,Standard Class,LC-17140,2812,29.92,Low
IN-2013-28227,2013-01-03,2013-07-03,Standard Class,MC-17425,3,2.14,Medium
IN-2013-28297,2013-05-24,2013-05-30,Standard Class,BO-11350,304,123.89,Medium
IN-2013-28304,2013-11-15,2013-11-19,Standard Class,KT-16465,252,164.53,High
IN-2013-28325,2013-10-10,2013-10-14,Standard Class,ML-17755,215,33.12,Medium
IN-2013-28353,2013-08-21,2013-08-23,Second Class,CC-12145,144,149.15,High
IN-2013-28542,2013-12-27,2013-12-31,Standard Class,LC-17140,572,51.96,Medium
IN-2013-28591,2013-03-06,2013-05-06,Second Class,MT-17815,2077,33.85,Medium
IN-2013-28731,2013-06-26,2013-01-07,Standard Class,JS-15880,667,76.59,Medium
IN-2013-28759,2013-02-12,2013-04-12,First Class,JD-15895,246,95.32000000000001,High
IN-2013-28892,2013-08-02,2013-02-14,Standard Class,CK-12595,145,279.65,Low
IN-2013-29018,2013-10-29,2013-10-30,First Class,JE-15715,3547,4.79,High
IN-2013-29305,2013-04-30,2013-06-05,Standard Class,LS-17230,1730,17.740000000000002,Medium
IN-2013-29326,2013-06-22,2013-06-27,Standard Class,IM-15070,1844,6.07,Medium
IN-2013-29340,2013-06-12,2013-07-12,First Class,AH-10690,2143,149.35,Medium
IN-2013-29410,2013-01-05,2013-05-05,Standard Class,JM-15535,828,21.63,High
IN-2013-29578,2013-08-24,2013-08-25,First Class,JO-15280,625,213.91000000000003,High
IN-2013-29676,2013-01-17,2013-01-22,Standard Class,SS-20515,1455,80.1,Medium
IN-2013-29683,2013-10-05,2013-05-16,Standard Class,AS-10225,625,102.82,Medium
IN-2013-29879,2013-06-17,2013-06-22,Standard Class,EK-13795,145,9.51,Medium
IN-2013-30138,2013-06-13,2013-06-17,Standard Class,TB-21400,119,14.82,Medium
IN-2013-30194,2013-10-29,2013-05-11,Standard Class,RD-19585,57,4.05,Medium
IN-2013-30229,2013-05-21,2013-05-25,Standard Class,MS-17365,6,4.66,Medium
IN-2013-30257,2013-07-30,2013-03-08,Standard Class,JR-16210,549,55.28,Medium
IN-2013-30460,2013-07-06,2013-12-06,Standard Class,SR-20740,410,46.36,Medium
IN-2013-30467,2013-03-28,2013-01-04,Standard Class,PF-19165,1842,78.5,Medium
IN-2013-30663,2013-11-25,2013-11-27,First Class,SV-20815,117,574.0699999999999,Critical
IN-2013-30754,2013-10-21,2013-10-24,Second Class,CK-12205,2,58.2,Medium
IN-2013-30775,2013-05-29,2013-01-06,Second Class,AR-10405,1061,132.73,High
IN-2013-30831,2013-09-12,2013-12-16,Standard Class,MG-18205,2468,7.11,Medium
IN-2013-30901,2013-03-22,2013-03-26,Second Class,AM-10360,1275,6.37,High
IN-2013-30929,2013-07-08,2013-08-13,Standard Class,LA-16780,71,0.34,Medium
IN-2013-31006,2013-02-07,2013-05-07,Second Class,NB-18580,159,65.84,Medium
IN-2013-31055,2013-07-10,2013-11-10,Standard Class,AD-10180,54,5.76,High
IN-2013-31083,2013-01-11,2013-07-11,Standard Class,RP-19270,86,161.48999999999998,Low
IN-2013-31153,2013-04-24,2013-04-29,Second Class,RS-19870,1230,45.8,Medium
IN-2013-31167,2013-12-11,2013-11-16,Standard Class,DB-13210,86,6.94,High
IN-2013-31202,2013-07-23,2013-07-27,Standard Class,GG-14650,3141,23.8,High
IN-2013-31307,2013-08-13,2013-08-19,Standard Class,HG-14965,109,50.14,Medium
IN-2013-31384,2013-03-25,2013-01-04,Standard Class,SW-20245,3641,3.32,Medium
IN-2013-31447,2013-09-20,2013-09-24,Standard Class,KB-16240,87,165.51999999999998,High
IN-2013-31538,2013-06-11,2013-08-11,First Class,MF-17665,1364,30.85,Critical
IN-2013-31601,2013-06-17,2013-06-24,Standard Class,KB-16405,655,40.41,Medium
IN-2013-31650,2013-03-05,2013-09-05,Standard Class,RM-19750,145,69.15,Medium
IN-2013-31678,2013-02-23,2013-02-27,Standard Class,LW-17215,1452,1.38,Medium
IN-2013-31825,2013-07-12,2013-12-12,Second Class,JK-15325,304,12.69,Medium
IN-2013-31881,2013-12-09,2013-09-16,Standard Class,GH-14665,27,81.75,High
IN-2013-32063,2013-09-21,2013-09-24,Second Class,AC-10615,304,9.49,Medium
IN-2013-32910,2013-11-09,2013-09-14,First Class,HJ-14875,2036,50.14,Medium
IN-2013-32917,2013-11-27,2013-01-12,Standard Class,AH-10585,12,58.04,High
IN-2013-32945,2013-12-26,2013-12-30,Standard Class,PW-19030,3255,12.33,Medium
IN-2013-33022,2013-06-06,2013-06-06,Same Day,MG-17890,119,103.2,Critical
IN-2013-33169,2013-07-05,2013-12-05,Standard Class,TB-21520,3,32.26,High
IN-2013-33204,2013-02-15,2013-02-21,Standard Class,DW-13585,1703,13.82,Low
IN-2013-33232,2013-05-11,2013-09-11,Standard Class,RA-19915,568,294.45,High
IN-2013-33302,2013-05-17,2013-05-17,Same Day,SZ-20035,659,109.98,High
IN-2013-33309,2013-10-29,2013-03-11,Second Class,CL-12565,285,55.76,High
IN-2013-33337,2013-06-03,2013-06-03,Same Day,BH-11710,87,175.62,High
IN-2013-33372,2013-07-10,2013-11-10,Standard Class,NF-18475,30,7.64,High
IN-2013-33400,2013-08-06,2013-06-13,Standard Class,TB-21625,834,104.37,High
IN-2013-33428,2013-03-25,2013-03-31,Standard Class,JJ-15445,827,67.43,Medium
IN-2013-33596,2013-10-08,2013-08-16,Standard Class,DL-13495,1532,86.53,Medium
IN-2013-33785,2013-05-06,2013-11-06,Standard Class,BT-11680,15,37.43,Medium
IN-2013-33883,2013-12-09,2013-09-15,Second Class,SD-20485,81,12.05,Medium
IN-2013-33974,2013-10-18,2013-10-21,Second Class,ES-14020,811,22.38,High
IN-2013-33995,2013-03-23,2013-03-25,First Class,AR-10540,86,114.99000000000001,Critical
IN-2013-34030,2013-03-27,2013-03-31,Second Class,DB-13615,659,6.96,Medium
IN-2013-34058,2013-08-05,2013-12-05,Standard Class,BF-11215,1480,3.72,Medium
IN-2013-34107,2013-08-10,2013-10-10,Second Class,MJ-17740,2824,22.27,High
IN-2013-34135,2013-09-17,2013-09-23,Standard Class,AP-10720,235,114.07000000000001,Medium
IN-2013-34142,2013-12-07,2013-07-14,Second Class,AS-10135,60,18.650000000000002,Medium
IN-2013-34170,2013-12-18,2013-12-25,Standard Class,FH-14275,347,298.44,Medium
IN-2013-34198,2013-12-26,2014-01-01,Standard Class,CL-11890,860,162.31,Medium
IN-2013-34205,2013-04-17,2013-04-21,Standard Class,ES-14020,1664,13.15,High
IN-2013-34268,2013-04-03,2013-09-03,Standard Class,LC-16870,311,120.34,Medium
IN-2013-34366,2013-01-14,2013-01-18,Second Class,DO-13435,119,0.06,Medium
IN-2013-34401,2013-11-30,2013-04-12,Standard Class,SS-20410,864,81.11,High
IN-2013-34457,2013-05-16,2013-05-22,Standard Class,MZ-17515,1976,66.82,Medium
IN-2013-34471,2013-06-17,2013-06-21,Standard Class,FA-14230,290,38.41,Medium
IN-2013-34506,2013-12-10,2013-10-17,Standard Class,GR-14560,290,10.23,Medium
IN-2013-34541,2013-12-28,2013-12-31,Second Class,RP-19270,109,28.69,Critical
IN-2013-34583,2013-06-24,2013-06-30,Standard Class,DL-13330,834,175.85999999999999,Medium
IN-2013-34618,2013-01-22,2013-01-27,Standard Class,MY-17380,3231,11.71,Medium
IN-2013-34702,2013-09-13,2013-09-18,Standard Class,EM-13960,109,489.79,High
IN-2013-34835,2013-04-06,2013-06-06,First Class,VM-21685,57,3.22,Medium
IN-2013-34940,2013-12-13,2013-12-18,Standard Class,JH-15820,1397,1.11,Medium
IN-2013-34968,2013-10-27,2013-10-29,Second Class,CR-12625,30,160.28,High
IN-2013-35017,2013-07-06,2013-09-06,Second Class,SR-20740,659,15.52,Critical
IN-2013-35024,2013-05-13,2013-05-13,Same Day,MC-17635,2217,7.68,Medium
IN-2013-35031,2013-12-06,2013-06-18,Standard Class,AG-10765,145,4.54,Medium
IN-2013-35087,2013-08-16,2013-08-20,Second Class,JG-15805,711,421.59,High
IN-2013-35304,2013-06-03,2013-08-03,Second Class,NM-18520,1489,14.61,Medium
IN-2013-35339,2013-12-20,2013-12-22,First Class,SK-19990,220,79.57,Medium
IN-2013-35388,2013-07-08,2013-11-08,Standard Class,IM-15055,145,16.22,Medium
IN-2013-35542,2013-09-09,2013-11-09,Second Class,MC-17425,145,11.32,Medium
IN-2013-35745,2013-08-21,2013-08-26,Standard Class,JF-15295,71,123.47,Medium
IN-2013-35787,2013-12-24,2013-12-24,Same Day,KE-16420,311,52.23,Medium
IN-2013-35822,2013-09-24,2013-09-28,Standard Class,LO-17170,12,98.54,Medium
IN-2013-35878,2013-10-15,2013-10-19,Standard Class,PB-19105,166,6.91,Medium
IN-2013-35962,2013-10-14,2013-10-19,Standard Class,BG-11035,252,17.27,Medium
IN-2013-35969,2013-08-23,2013-08-27,Standard Class,SN-20560,1568,90.96,Medium
IN-2013-36081,2013-11-18,2013-11-23,Standard Class,RA-19885,156,8.35,Medium
IN-2013-36130,2013-08-11,2013-12-11,Standard Class,JM-16195,148,76.98,Medium
IN-2013-36158,2013-12-25,2014-01-01,Standard Class,KA-16525,1703,68.14,Low
IN-2013-36193,2013-10-15,2013-10-20,Second Class,TZ-21445,285,109.17,High
IN-2013-36235,2013-09-17,2013-09-24,Standard Class,JM-15250,299,15.1,Low
IN-2013-36389,2013-05-05,2013-07-05,Second Class,BT-11680,590,50.03,Medium
IN-2013-36557,2013-06-12,2013-10-12,Standard Class,RB-19330,140,46.6,High
IN-2013-36564,2013-05-24,2013-05-28,Standard Class,CM-12115,516,209.38,Medium
IN-2013-36592,2013-12-20,2013-12-25,Standard Class,RE-19405,160,97.04,High
IN-2013-36641,2013-03-15,2013-03-19,Standard Class,JP-16135,86,42.99,High
IN-2013-36697,2013-09-16,2013-09-19,Second Class,RB-19465,808,374.99,High
IN-2013-36732,2013-07-10,2013-10-13,Standard Class,DM-13015,1021,1.66,Medium
IN-2013-36802,2013-08-02,2013-12-02,Standard Class,BB-10990,211,63.12,Medium
IN-2013-36837,2013-10-21,2013-10-26,Second Class,TS-21655,1764,71.47,Medium
IN-2013-36963,2013-12-23,2013-12-25,First Class,VG-21805,285,696.5600000000001,Critical
IN-2013-36970,2013-10-22,2013-10-29,Standard Class,JE-15745,3615,8.43,Medium
IN-2013-37103,2013-11-18,2013-11-18,Same Day,DB-13360,551,10.7,High
IN-2013-37124,2013-06-19,2013-06-24,Second Class,SG-20605,119,8.22,Medium
IN-2013-37159,2013-05-23,2013-05-27,Standard Class,CR-12625,1238,3.53,Medium
IN-2013-37215,2013-07-16,2013-07-21,Standard Class,GH-14485,653,11.8,Medium
IN-2013-37222,2013-12-30,2014-01-01,Second Class,Dl-13600,71,110.34,High
IN-2013-37446,2013-07-08,2013-11-08,Second Class,RH-19555,976,144.39000000000001,Medium
IN-2013-37537,2013-08-27,2013-01-09,Standard Class,MG-17650,397,234.81,Medium
IN-2013-37628,2013-11-28,2013-01-12,Second Class,AR-10570,57,100.71,High
IN-2013-37747,2013-01-24,2013-01-29,Standard Class,VB-21745,1800,37.41,Medium
IN-2013-37754,2013-05-11,2013-10-11,Second Class,DM-13525,1397,1.34,Medium
IN-2013-37761,2013-01-05,2013-04-05,First Class,KB-16240,659,228.2,Medium
IN-2013-37796,2013-12-07,2013-07-18,Standard Class,HG-14965,145,59.31,Medium
IN-2013-37803,2013-06-25,2013-06-29,Standard Class,AB-10015,160,603.9599999999999,High
IN-2013-37810,2013-08-31,2013-06-09,Standard Class,MG-18205,112,8.04,Medium
IN-2013-37852,2013-11-28,2013-04-12,Standard Class,FH-14350,572,95.55,Medium
IN-2013-37929,2013-09-20,2013-09-22,Second Class,BW-11110,87,195.43,Critical
IN-2013-38034,2013-09-17,2013-09-19,First Class,DB-13210,1860,70.34,High
IN-2013-38062,2013-11-09,2013-09-16,Second Class,SW-20350,145,3.43,Medium
IN-2013-38125,2013-05-04,2013-10-04,Standard Class,SS-20410,1439,2.62,Medium
IN-2013-38139,2013-11-23,2013-11-29,Standard Class,RB-19465,71,11.6,Medium
IN-2013-38174,2013-04-26,2013-01-05,Standard Class,HA-14920,34,7.05,Medium
IN-2013-38314,2013-06-19,2013-06-24,Standard Class,LH-17155,421,5.15,Medium
IN-2013-38384,2013-11-12,2013-12-13,First Class,MC-17635,121,152.44,High
IN-2013-38398,2013-08-22,2013-08-22,Same Day,BW-11200,3,53.11,High
IN-2013-38405,2013-12-02,2013-02-17,Standard Class,NM-18520,1652,108.36,Medium
IN-2013-38440,2013-01-18,2013-01-21,First Class,RF-19735,87,25.55,High
IN-2013-38475,2013-04-07,2013-04-07,Same Day,EH-14185,144,38.44,High
IN-2013-38566,2013-05-15,2013-05-19,Standard Class,JS-16030,87,107.24,High
IN-2013-38671,2013-06-25,2013-06-26,First Class,BT-11680,130,228.4,High
IN-2013-38685,2013-05-15,2013-05-19,Standard Class,MO-17800,252,204.28,High
IN-2013-38720,2013-03-25,2013-03-27,Second Class,CW-11905,57,68.55,High
IN-2013-38902,2013-10-09,2013-09-15,Standard Class,AB-10060,966,27.06,High
IN-2013-38979,2013-10-18,2013-10-24,Standard Class,DM-13525,87,16.85,Medium
IN-2013-39112,2013-11-06,2013-06-15,Standard Class,HZ-14950,279,75.67,Medium
IN-2013-39147,2013-11-19,2013-11-21,First Class,CM-12160,1639,20.21,Medium
IN-2013-39231,2013-06-19,2013-06-24,Second Class,KB-16585,808,215.01,Medium
IN-2013-39413,2013-06-22,2013-06-26,Standard Class,LL-16840,745,130.6,High
IN-2013-39455,2013-11-09,2013-09-13,First Class,GT-14755,891,6.18,Medium
IN-2013-39686,2013-03-20,2013-03-23,Second Class,NW-18400,421,80.85,High
IN-2013-39742,2013-04-06,2013-08-06,Standard Class,CA-12265,1210,42.65,High
IN-2013-39833,2013-12-26,2013-12-30,Standard Class,RD-19720,732,38.38,Medium
IN-2013-40050,2013-07-06,2013-09-06,First Class,AS-10225,66,609.19,High
IN-2013-40078,2013-10-12,2013-12-15,Standard Class,BE-11410,86,5.5,Medium
IN-2013-40134,2013-05-28,2013-01-06,Standard Class,SM-20905,156,2.11,Medium
